Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,clustering,componentnumber,strongcompnum,eigencentrality,modularity_class,pageranks
40149,40149,,3,1,4,5,3,8,0,0,0,0,0.077915,0,0.333333,0,1126,0.042662,1,0.000125
21778,21778,,1,0,1,1,0,1,0,0,0,0,0.076198,0,0,0,1125,0.009258,173,0.000113
60711,60711,,2,6,8,4,9,13,1,1,1,5,0.076198,0.00258,0.142857,0,1124,0.02596,119,0.000113
113962,113962,,3,1,4,5,2,7,0,0,0,0,0.080797,0,0.333333,0,1119,0.042662,173,0.000125
89391,89391,,2,1,3,2,1,3,0,0,0,0,0.076198,0,0.5,0,1118,0.02596,173,0.000113
12631,12631,,2,1,3,6,5,11,0,0,0,0,0.076198,0,0.5,0,1117,0.02596,173,0.000113
52490,52490,,1,0,1,3,0,3,0,0,0,0,0.076198,0,0,0,1116,0.009258,173,0.000113
119215,119215,,2,1,3,3,2,5,0,0,0,0,0.076198,0,0.5,0,1115,0.02596,173,0.000113
85287,85287,,2,1,3,5,3,8,0,0,0,0,0.076198,0,0.5,0,1114,0.02596,173,0.000113
22979,22979,,4,1,5,12,7,19,0,0,0,0,0.083274,0,0.25,0,1113,0.059364,212,0.000134
12754,12754,,1,0,1,1,0,1,0,0,0,0,0.076198,0,0,0,1112,0.009258,173,0.000113
100835,100835,,2,1,3,2,1,3,0,0,0,0,0.076198,0,0.5,0,1111,0.02596,173,0.000113
14838,14838,,3,1,4,7,4,11,0,0,0,0,0.080343,0,0.333333,0,1110,0.035218,173,0.000125
48725,48725,,5,1,6,7,2,9,0,0,0,0,0.08289,0,0.3,0,95,0.210953,173,0.000244
38403,38403,,3,2,5,4,4,8,1,1,1,5.5,0.076975,0.007629,0.333333,0,96,0.085032,173,0.000161
51717,51717,,1,0,1,1,0,1,0,0,0,0,0.076198,0,0,0,1109,0.009258,173,0.000113
70157,70157,,2,1,3,2,1,3,0,0,0,0,0.076198,0,0.5,0,1108,0.02596,173,0.000113
11527,11527,,2,2,4,5,3,8,1,1,1,0.5,0.076198,0,0.333333,0,1107,0.02596,173,0.000113
37450,37450,,2,1,3,6,4,10,0,0,0,0,0.076198,0,0.5,0,1106,0.02596,173,0.000113
31307,31307,,2,1,3,2,1,3,0,0,0,0,0.076198,0,0.5,0,1105,0.02596,173,0.000113
13753,13753,,3,2,5,7,6,13,1,1,1,2.5,0.082486,0.002171,0.25,0,1104,0.053062,12,0.000117
22459,22459,,4,5,9,13,14,27,2,0.7,0.785714,26,0.081077,0.009889,0.142857,0,421,0.069764,173,0.000133
37564,37564,,2,1,3,2,1,3,0,0,0,0,0.076198,0,0.5,0,1103,0.02596,173,0.000113
22224,22224,,2,2,4,2,2,4,1,1,1,1,0.076198,0.000093,0.333333,0,1102,0.02596,1,0.000113
11992,11992,,2,2,4,14,10,24,1,1,1,0,0.076198,0.007191,0.5,0,1101,0.02596,173,0.000113
28380,28380,,2,1,3,8,4,12,0,0,0,0,0.076198,0,0.5,0,1100,0.02596,173,0.000113
89702,89702,,1,0,1,1,0,1,0,0,0,0,0.076198,0,0,0,1099,0.009258,173,0.000113
12030,12030,,2,4,6,5,10,15,1,1,1,1,0.076198,0.019441,0.3,0,1098,0.02596,173,0.000113
21258,21258,,2,2,4,3,3,6,2,0.666667,0.75,2,0.076198,0.000856,0.333333,0,1096,0.02596,208,0.000113
88851,88851,,2,1,3,3,1,4,0,0,0,0,0.076198,0,0.5,0,1095,0.02596,173,0.000113
54408,54408,,5,1,6,16,7,23,0,0,0,0,0.093867,0,0.2,0,479,0.076066,173,0.000135
46914,46914,,5,2,7,10,6,16,2,0.666667,0.75,6,0.084146,0.011874,0.2,0,1094,0.053734,173,0.000257
11110,11110,,2,1,3,7,6,13,0,0,0,0,0.076198,0,0.5,0,1093,0.02596,173,0.000113
118644,118644,,3,1,4,5,3,8,0,0,0,0,0.077053,0,0.333333,0,1092,0.042662,121,0.000137
21384,21384,,2,1,3,5,4,9,0,0,0,0,0.076198,0,0.5,0,1091,0.02596,173,0.000113
61337,61337,,2,1,3,5,3,8,0,0,0,0,0.076198,0,0.5,0,1090,0.02596,173,0.000113
37804,37804,,2,1,3,10,6,16,0,0,0,0,0.076198,0,0.5,0,1089,0.02596,173,0.000113
62398,62398,,3,1,4,8,5,13,0,0,0,0,0.077987,0,0.5,0,1088,0.053062,173,0.000138
110527,110527,,1,0,1,1,0,1,0,0,0,0,0.076198,0,0,0,1087,0.009258,173,0.000113
36832,36832,,3,1,4,3,1,4,0,0,0,0,0.079516,0,0.333333,0,1086,0.042662,208,0.000118
38557,38557,,2,1,3,2,1,3,0,0,0,0,0.076198,0,0.5,0,1085,0.02596,173,0.000113
79071,79071,,2,1,3,12,6,18,0,0,0,0,0.076198,0,0.5,0,1084,0.02596,173,0.000113
38666,38666,,2,1,3,2,1,3,0,0,0,0,0.076198,0,0.5,0,1083,0.02596,173,0.000113
105459,105459,,2,1,3,2,1,3,0,0,0,0,0.076198,0,0.5,0,1082,0.02596,173,0.000113
108971,108971,,1,1,2,2,2,4,0,0,0,0,0,0,0,141,1133,0.009258,158,0.000112
43452,43452,,1,6,7,1,6,7,1,1,1,0,0,0.011269,0.166667,0,1136,0.009258,82,0.000112
119570,119570,,1,0,1,1,0,1,0,0,0,0,0.001037,0,0,0,1135,0.009258,82,0.000128
118547,118547,,2,1,3,10,9,19,0,0,0,0,0.001037,0,0.5,0,1134,0.02596,82,0.000128
59893,59893,,1,1,2,1,1,2,0,0,0,0,0,0,0,142,1137,0.009258,159,0.000112
18936,18936,,0,4,4,0,4,4,1,1,1,0,0,0.016044,0,0,1139,0,119,0.000112
2135219,2135219,,3,1,4,3,1,4,0,0,0,0,0.001489,0,0.333333,0,1138,0.035218,119,0.000186
2577,2577,,1,2,3,5,6,11,2,0.666667,0.75,0,0,0.000385,0.5,0,1140,0.009258,105,0.000112
100892,100892,,1,1,2,1,1,2,0,0,0,0,0,0,0,143,1141,0.009258,160,0.000112
68127,68127,,1,1,2,3,3,6,0,0,0,0,0,0,0,144,1142,0.009258,161,0.000112
2598,2598,,1,11,12,16,31,47,3,0.555556,0.644444,0,0,0.048496,0.1,0,1144,0.009258,208,0.000112
22061,22061,,2,1,3,5,4,9,0,0,0,0,0.004464,0,0.5,0,1143,0.02596,208,0.000121
1356709,1356709,,3,0,3,3,0,3,0,0,0,0,0.007274,0,0,0,443,0.054353,59,0.00017
2603,2603,,0,3,3,0,4,4,4,0.358209,0.423611,0,0,0.008777,0,0,1147,0,59,0.000112
10897,10897,,2,4,6,7,9,16,3,0.488372,0.539683,21,0.000808,0.011019,0.2,0,1146,0.018516,208,0.000145
76337,76337,,1,44,45,4,71,75,1,1,1,0,0,0.114262,0.023256,0,1158,0.009258,133,0.000112
88068,88068,,3,1,4,5,3,8,0,0,0,0,0.013025,0,0.333333,0,593,0.073872,105,0.000151
121859,121859,,2,1,3,4,2,6,0,0,0,0,0.010517,0,0.5,0,1157,0.02596,133,0.000114
86555,86555,,2,1,3,6,4,10,0,0,0,0,0.010517,0,0.5,0,1156,0.02596,133,0.000114
79708,79708,,4,1,5,18,12,30,0,0,0,0,0.01665,0,0.25,0,1155,0.059364,133,0.000142
106042,106042,,2,1,3,8,7,15,0,0,0,0,0.010517,0,0.5,0,1154,0.02596,133,0.000114
93977,93977,,2,1,3,2,1,3,0,0,0,0,0.010517,0,0.5,0,1153,0.02596,133,0.000114
113413,113413,,4,1,5,8,5,13,0,0,0,0,0.012338,0,0.25,0,63,0.073491,1,0.000182
102196,102196,,2,1,3,7,6,13,0,0,0,0,0.010517,0,0.5,0,1152,0.02596,133,0.000114
113474,113474,,2,1,3,3,2,5,0,0,0,0,0.010517,0,0.5,0,1151,0.02596,133,0.000114
126015,126015,,3,1,4,3,1,4,0,0,0,0,0.01077,0,0.333333,0,1150,0.035218,133,0.000139
102789,102789,,1,0,1,1,0,1,0,0,0,0,0.010517,0,0,0,1149,0.009258,133,0.000114
94121,94121,,2,1,3,7,6,13,0,0,0,0,0.010517,0,0.5,0,1148,0.02596,133,0.000114
80855,80855,,3,1,4,3,1,4,0,0,0,0,0.010754,0,0.333333,0,1120,0.053062,119,0.000131
104424,104424,,3,1,4,3,1,4,0,0,0,0,0.018661,0,0.333333,0,620,0.070905,112,0.000119
453176,453176,,1,1,2,1,1,2,0,0,0,0,0,0,0,145,1159,0.009258,162,0.000112
2635,2635,,1,20,21,29,54,83,4,0.450331,0.563725,0,0,0.036045,0.05,0,1164,0.009258,208,0.000112
95815,95815,,2,1,3,4,3,7,0,0,0,0,0.003318,0,0.5,0,1163,0.02596,208,0.000117
68682,68682,,2,1,3,4,3,7,0,0,0,0,0.003318,0,0.5,0,1162,0.02596,208,0.000117
2486915,2486915,,3,1,4,5,3,8,0,0,0,0,0.003346,0,0.333333,0,1161,0.035218,208,0.000166
23368,23368,,7,1,8,26,18,44,0,0,0,0,0.013996,0,0.142857,0,487,0.133225,208,0.000152
56763,56763,,4,1,5,17,14,31,0,0,0,0,0.006333,0,0.25,0,25,0.09429,208,0.000164
20712,20712,,2,1,3,12,11,23,0,0,0,0,0.003318,0,0.5,0,1160,0.02596,208,0.000117
38892,38892,,6,2,8,12,7,19,1,1,1,6,0.009725,0.001717,0.142857,0,953,0.07788,208,0.000302
126040,126040,,2,1,3,4,3,7,0,0,0,0,0.000149,0,0.5,0,502,0.095812,51,0.000172
62202,62202,,3,2,5,12,11,23,1,1,1,6,0.008251,0.000084,0.25,0,287,0.07386,105,0.000194
68204,68204,,0,4,4,0,4,4,1,1,1,0,0,0.002753,0,0,1165,0,133,0.000112
2688,2688,,0,4,4,0,4,4,1,1,1,0,0,0.004947,0,0,1166,0,198,0.000112
2696,2696,,0,1,1,0,1,1,3,0.5,0.611111,0,0,0.007745,0,0,1167,0,173,0.000112
19082,19082,,1,2,3,3,4,7,1,1,1,0,0,0.007789,0.5,0,1168,0.009258,173,0.000112
29639,29639,,2,2,4,2,2,4,1,1,1,2,0.001014,0.001785,0.333333,0,1145,0.033404,208,0.000145
84634,84634,,1,1,2,1,1,2,0,0,0,0,0,0,0,146,1169,0.009258,163,0.000112
35505,35505,,1,1,2,1,1,2,0,0,0,0,0,0,0,147,1170,0.009258,164,0.000112
70160,70160,,4,1,5,13,8,21,0,0,0,0,0.004991,0,0.25,0,113,0.177168,208,0.000206
62571,62571,,5,1,6,13,8,21,0,0,0,0,0.009927,0,0.2,0,250,0.140929,208,0.000278
35577,35577,,0,1,1,0,1,1,1,1,1,0,0,0.000035,0,0,1172,0,118,0.000112
93802,93802,,3,1,4,10,8,18,0,0,0,0,0.000377,0,0.333333,0,1171,0.035218,118,0.000231
27385,27385,,1,1,2,5,5,10,0,0,0,0,0,0,0,148,1173,0.009258,165,0.000112
117499,117499,,1,2,3,10,11,21,1,1,1,0,0,0.003078,0.5,0,1174,0.009258,118,0.000112
2815,2815,,0,1,1,0,1,1,3,0.48,0.513889,0,0,0.001078,0,0,1175,0,19,0.000112
2819,2819,,1,2,3,4,5,9,2,0.666667,0.75,0,0,0.00047,0.5,0,1176,0.009258,118,0.000112
2820,2820,,1,15,16,9,26,35,3,0.782609,0.87963,0,0,0.020087,0.066667,0,1180,0.009258,105,0.000112
27800,27800,,2,2,4,3,3,6,1,1,1,1,0.001849,0.002647,0.333333,0,1179,0.02596,105,0.000118
88765,88765,,3,1,4,4,1,5,0,0,0,0,0.00451,0,0.333333,0,1178,0.035218,133,0.000129
7028,7028,,2,1,3,4,3,7,0,0,0,0,0.001849,0,0.5,0,1177,0.02596,105,0.000118
92942,92942,,1,1,2,1,1,2,0,0,0,0,0,0,0,149,1181,0.009258,166,0.000112
92957,92957,,1,1,2,2,2,4,0,0,0,0,0,0,0,150,1182,0.009258,167,0.000112
27423,27423,,1,12,13,3,17,20,2,0.866667,0.923077,0,0,0.031112,0.083333,0,1185,0.009258,8,0.000112
40939,40939,,4,1,5,4,1,5,0,0,0,0,0.002913,0,0.25,0,83,0.224192,198,0.000437
37141,37141,,3,1,4,5,3,8,0,0,0,0,0.002898,0,0.333333,0,1184,0.042662,8,0.000153
47303,47303,,2,1,3,6,4,10,0,0,0,0,0.002864,0,0.5,0,1183,0.02596,8,0.00012
19299,19299,,0,5,5,0,5,5,3,0.7,0.833333,0,0,0.00643,0,0,1187,0,208,0.000112
128432,128432,,1,0,1,1,0,1,0,0,0,0,0.000592,0,0,0,1186,0.004126,208,0.000132
23893,23893,,5,1,6,19,12,31,0,0,0,0,0.006797,0,0.2,0,42,0.200744,12,0.000325
2938,2938,,2,2,4,4,4,8,4,0.428571,0.513889,32,0.004294,0,0.333333,0,445,0.072046,59,0.000127
23771,23771,,2,1,3,5,4,9,0,0,0,0,0.004294,0,0.5,0,441,0.072046,12,0.000127
1502059,1502059,,1,1,2,2,2,4,0,0,0,0,0,0,0,151,1188,0.009258,168,0.000112
4737,4737,,2,4,6,2,4,6,3,0.625,0.766667,31,0,0.013451,0.2,0,444,0.053453,59,0.000181
43901,43901,,0,1,1,0,1,1,1,1,1,0,0,0.006225,0,0,1189,0,82,0.000112
117658,117658,,1,1,2,3,3,6,0,0,0,0,0,0,0,152,1190,0.009258,169,0.000112
43965,43965,,1,1,2,2,2,4,0,0,0,0,0,0,0,153,1191,0.009258,170,0.000112
110083,110083,,2,1,3,3,2,5,0,0,0,0,0.000964,0,0.5,0,342,0.060886,198,0.000136
32021,32021,,3,1,4,5,3,8,0,0,0,0,0.009109,0,0.333333,0,341,0.105831,198,0.000141
64132,64132,,3,1,4,5,3,8,0,0,0,0,0.000973,0,0.333333,0,340,0.098398,198,0.000191
19405,19405,,0,2,2,0,3,3,1,1,1,0,0,0.02883,0,0,1192,0,59,0.000112
73299,73299,,2,0,2,2,0,2,0,0,0,0,0.000503,0,0,0,850,0.028272,1,0.000164
27637,27637,,0,4,4,0,4,4,2,0.833333,0.9,0,0,0.024574,0,0,1193,0,133,0.000112
52502,52502,,1,1,2,1,1,2,1,1,1,0,0.000879,0.001354,0.5,0,777,0.024146,74,0.000151
62006,62006,,2,1,3,4,3,7,0,0,0,0,0,0,0.5,0,565,0.043804,125,0.000168
13442,13442,,2,2,4,6,6,12,1,1,1,4,0.000707,0.000172,0.333333,0,222,0.054203,121,0.000166
3146,3146,,1,18,19,4,29,33,4,0.71875,0.851449,0,0,0.061284,0.058824,0,1198,0.009258,118,0.000112
11589,11589,,1,1,2,1,1,2,1,1,1,1,0.005641,0.000393,0,0,1197,0.009258,212,0.000117
16314,16314,,2,0,2,2,0,2,0,0,0,0,0.005798,0,0,0,1196,0.018516,198,0.000142
53236,53236,,2,1,3,8,7,15,0,0,0,0,0.005641,0,0.5,0,1195,0.02596,118,0.000117
7671,7671,,2,1,3,2,1,3,0,0,0,0,0.005641,0,0.5,0,1194,0.02596,118,0.000117
19540,19540,,0,2,2,0,2,2,1,1,1,0,0,0.000311,0,0,1200,0,208,0.000112
77884,77884,,2,1,3,9,8,17,0,0,0,0,0.000029,0,0.5,0,1199,0.018516,208,0.000161
19546,19546,,1,1,2,4,4,8,0,0,0,0,0,0,0,154,1201,0.009258,171,0.000112
5696608,5696608,,1,3,4,1,5,6,1,1,1,0,0,0.001301,0.333333,0,1202,0.009258,59,0.000112
19563,19563,,0,3,3,0,5,5,2,0.666667,0.75,0,0,0.027747,0,0,1203,0,59,0.000112
85116,85116,,1,1,2,8,8,16,0,0,0,0,0,0,0,155,1204,0.009258,172,0.000112
3207,3207,,0,8,8,0,9,9,3,0.733333,0.848485,0,0,0.045036,0,0,1206,0,173,0.000112
86024,86024,,2,1,3,2,1,3,0,0,0,0,0.004145,0,0.5,0,1205,0.018516,173,0.000124
3244,3244,,1,5,6,1,6,7,4,0.388889,0.517857,0,0,0.004064,0.2,0,1208,0.009258,118,0.000112
45914,45914,,3,1,4,4,2,6,0,0,0,0,0.000386,0,0.333333,0,1207,0.042662,1,0.000165
11440,11440,,1,8,9,1,9,10,3,0.525,0.626984,0,0,0.049963,0.125,0,1210,0.009258,59,0.000112
112855,112855,,2,1,3,2,1,3,0,0,0,0,0.004599,0,0.5,0,1209,0.02596,59,0.000124
19635,19635,,1,9,10,2,10,12,3,0.6,0.733333,0,0,0.02707,0.111111,0,1214,0.009258,173,0.000112
70592,70592,,3,1,4,6,4,10,0,0,0,0,0.003312,0,0.333333,0,417,0.091726,12,0.000173
46731,46731,,2,1,3,2,1,3,0,0,0,0,0.002492,0,0.5,0,1213,0.02596,173,0.000123
52913,52913,,2,1,3,3,2,5,0,0,0,0,0.002492,0,0.5,0,1212,0.02596,173,0.000123
78716,78716,,3,1,4,10,6,16,0,0,0,0,0.004281,0,0.333333,0,1097,0.053062,173,0.000148
120755,120755,,2,1,3,2,1,3,0,0,0,0,0.002492,0,0.5,0,1211,0.02596,173,0.000123
3279,3279,,1,2,3,8,9,17,1,1,1,0,0,0.00036,0.5,0,1215,0.009258,198,0.000112
11480,11480,,0,2,2,0,2,2,1,1,1,0,0,0.000222,0,0,1217,0,8,0.000112
80901,80901,,4,1,5,7,4,11,0,0,0,0,0.000548,0,0.25,0,1216,0.044476,8,0.000225
52443,52443,,0,7,7,0,12,12,1,1,1,0,0,0.031742,0,0,1221,0,59,0.000112
105498,105498,,1,0,1,1,0,1,0,0,0,0,0.002921,0,0,0,1220,0.004126,59,0.000126
128227,128227,,1,0,1,1,0,1,0,0,0,0,0.002921,0,0,0,1219,0.004126,59,0.000126
101999,101999,,2,1,3,3,2,5,0,0,0,0,0.002921,0,0.5,0,1218,0.018516,59,0.000126
3295,3295,,1,7,8,2,8,10,4,0.4375,0.532738,0,0,0.012006,0.142857,0,1222,0.009258,19,0.000112
19679,19679,,1,3,4,1,4,5,2,0.75,0.833333,0,0,0.000163,0.333333,0,1224,0.009258,112,0.000112
22147,22147,,2,2,4,6,5,11,1,1,1,1,0.000015,0.006225,0.333333,0,1223,0.02596,112,0.000145
70393,70393,,2,6,8,2,6,8,1,1,1,15,0,0.00325,0.142857,0,865,0.039315,82,0.000167
39396,39396,,3,1,4,6,4,10,0,0,0,0,0,0,0.333333,0,1069,0.078349,173,0.000269
79488,79488,,2,1,3,8,6,14,0,0,0,0,0.000237,0,0.5,0,1123,0.036359,119,0.000128
73667,73667,,3,1,4,3,1,4,0,0,0,0,0.008382,0,0.333333,0,622,0.081304,119,0.000134
80425,80425,,2,1,3,3,2,5,0,0,0,0,0.000237,0,0.5,0,1122,0.036359,119,0.000128
1390354,1390354,,3,1,4,8,6,14,0,0,0,0,0.008418,0,0.333333,0,1121,0.045618,119,0.000136
30958,30958,,4,1,5,15,5,20,0,0,0,0,0.004265,0,0.25,0,271,0.091335,212,0.000245
52551,52551,,1,1,2,2,2,4,0,0,0,0,0,0,0,156,1225,0.009258,174,0.000112
93528,93528,,0,1,1,0,1,1,1,1,1,0,0,0.000141,0,0,1226,0,118,0.000112
60761,60761,,1,10,11,2,11,13,1,1,1,0,0,0.010834,0.1,0,1229,0.009258,125,0.000112
118275,118275,,2,1,3,2,1,3,0,0,0,0,0.000997,0,0.5,0,1228,0.02596,125,0.000122
78187,78187,,2,1,3,2,1,3,0,0,0,0,0.000997,0,0.5,0,1227,0.02596,125,0.000122
11614,11614,,1,3,4,2,4,6,1,1,1,0,0,0.001014,0.333333,0,1230,0.009258,8,0.000112
70134,70134,,2,1,3,9,7,16,0,0,0,0,0.000465,0,0.5,0,551,0.043804,133,0.000138
77174,77174,,1,1,2,6,6,12,0,0,0,0,0,0,0,157,1231,0.009258,175,0.000112
52598,52598,,0,2,2,0,3,3,1,1,1,0,0,0.002697,0,0,1232,0,133,0.000112
28029,28029,,1,1,2,12,12,24,0,0,0,0,0,0,0,158,1233,0.009258,176,0.000112
11649,11649,,0,5,5,0,5,5,3,0.625,0.733333,0,0,0.013818,0,0,1235,0,130,0.000112
28604,28604,,3,2,5,8,9,17,1,1,1,2,0.007385,0.000125,0.25,0,1234,0.035218,8,0.000136
3458,3458,,1,6,7,5,11,16,1,1,1,0,0,0.003739,0.166667,0,1237,0.009258,119,0.000112
30924,30924,,2,1,3,3,2,5,0,0,0,0,0.000344,0,0.5,0,1236,0.02596,119,0.000128
3474,3474,,1,22,23,1,29,30,2,0.698113,0.783784,0,0,0.066419,0.047619,0,1249,0.009258,212,0.000112
16139,16139,,2,1,3,4,3,7,0,0,0,0,0.006113,0,0.5,0,1248,0.02596,212,0.000116
71953,71953,,3,1,4,8,4,12,0,0,0,0,0.006766,0,0.333333,0,1247,0.042662,212,0.000122
12860,12860,,2,2,4,8,8,16,1,1,1,1,0.006113,0.00156,0.333333,0,1246,0.02596,12,0.000116
4725,4725,,3,15,18,5,22,27,1,1,1,27,0.006864,0.017086,0.0625,0,1245,0.035218,208,0.00013
20138,20138,,2,2,4,6,5,11,1,1,1,1,0.006113,0.000943,0.333333,0,1239,0.02596,212,0.000116
32174,32174,,8,1,9,15,5,20,0,0,0,0,0.026349,0,0.160714,0,111,0.364414,12,0.000219
13757,13757,,1,0,1,1,0,1,0,0,0,0,0.006113,0,0,0,1238,0.009258,212,0.000116
127681,127681,,3,1,4,8,5,13,0,0,0,0,0.010386,0,0.333333,0,103,0.14169,208,0.000137
44434,44434,,0,13,13,0,18,18,2,0.882353,0.933333,0,0,0.088883,0,0,1250,0,119,0.000112
118175,118175,,1,1,2,1,1,2,0,0,0,0,0,0,0,159,1251,0.009258,177,0.000112
3542,3542,,0,7,7,0,7,7,3,0.515625,0.580808,0,0,0.008155,0,0,1253,0,130,0.000112
86515,86515,,1,0,1,1,0,1,0,0,0,0,0.000751,0,0,0,1252,0.004126,130,0.000126
69083,69083,,0,9,9,0,10,10,1,1,1,0,0,0.02891,0,0,1255,0,133,0.000112
128654,128654,,2,1,3,3,2,5,0,0,0,0,0.002661,0,0.5,0,1254,0.018516,133,0.000123
134633,134633,,1,4,5,1,6,7,1,1,1,0,0,0.009283,0.25,0,1257,0.009258,121,0.000112
144756,144756,,2,1,3,3,1,4,0,0,0,0,0.000854,0,0.5,0,1256,0.02596,121,0.000137
28144,28144,,1,3,4,2,4,6,1,1,1,0,0,0.00074,0.333333,0,1258,0.009258,1,0.000112
44574,44574,,1,1,2,1,1,2,0,0,0,0,0,0,0,160,1259,0.009258,178,0.000112
36388,36388,,0,1,1,0,1,1,3,0.5,0.611111,0,0,0.000996,0,0,1260,0,118,0.000112
60982,60982,,1,1,2,1,1,2,0,0,0,0,0,0,0,161,1261,0.009258,179,0.000112
20029,20029,,1,6,7,1,7,8,1,1,1,0,0,0.010457,0.166667,0,1263,0.009258,212,0.000112
65379,65379,,4,1,5,6,3,9,0,0,0,0,0.001606,0,0.25,0,44,0.189954,212,0.000436
47450,47450,,2,1,3,2,1,3,0,0,0,0,0.000962,0,0.5,0,1262,0.02596,212,0.000128
8155,8155,,1,0,1,1,0,1,0,0,0,0,0.000999,0,0,0,985,0.029278,121,0.000155
126564,126564,,1,1,2,1,1,2,0,0,0,0,0,0,0,162,1264,0.009258,180,0.000112
69224,69224,,1,1,2,1,1,2,0,0,0,0,0,0,0,163,1265,0.009258,181,0.000112
3712,3712,,1,5,6,4,9,13,2,0.7,0.785714,0,0,0.015023,0.2,0,1267,0.009258,125,0.000112
12937,12937,,2,1,3,2,1,3,0,0,0,0,0.001383,0,0.5,0,1266,0.02596,125,0.000132
11917,11917,,1,3,4,7,9,16,1,1,1,0,0,0.00772,0.333333,0,1268,0.009258,105,0.000112
3737,3737,,0,2,2,0,2,2,1,1,1,0,0,0.001478,0,0,1269,0,8,0.000112
77466,77466,,1,1,2,6,6,12,0,0,0,0,0,0,0,164,1270,0.009258,182,0.000112
20133,20133,,1,2,3,4,6,10,2,0.666667,0.75,0,0,0.012934,0.5,0,1271,0.009258,12,0.000112
44757,44757,,1,1,2,3,3,6,0,0,0,0,0,0,0,165,1272,0.009258,183,0.000112
13302,13302,,2,17,19,11,29,40,2,0.944444,0.970588,32,0.002584,0.043599,0.055556,0,488,0.033404,59,0.000122
89752,89752,,5,1,6,19,13,32,0,0,0,0,0.005523,0,0.2,0,244,0.113429,208,0.000305
87596,87596,,3,1,4,9,7,16,0,0,0,0,0.003165,0,0.333333,0,480,0.050106,12,0.000142
3853,3853,,0,2,2,0,2,2,4,0.454545,0.616667,0,0,0.026258,0,0,1273,0,208,0.000112
69499,69499,,2,1,3,2,1,3,0,0,0,0,0.000767,0,0.5,0,120,0.043042,74,0.000129
20267,20267,,0,3,3,0,3,3,3,0.625,0.766667,0,0,0.03357,0,0,1274,0,82,0.000112
216896,216896,,1,1,2,1,1,2,0,0,0,0,0,0,0,166,1275,0.009258,184,0.000112
77675,77675,,1,1,2,1,1,2,0,0,0,0,0,0,0,167,1276,0.009258,185,0.000112
53114,53114,,1,24,25,2,33,35,2,0.925926,0.96,0,0,0.075015,0.041667,0,1282,0.009258,1,0.000112
111691,111691,,2,1,3,13,12,25,0,0,0,0,0.006904,0,0.5,0,1281,0.02596,1,0.000116
104833,104833,,2,1,3,3,2,5,0,0,0,0,0.006904,0,0.5,0,1280,0.02596,1,0.000116
89025,89025,,2,1,3,4,2,6,0,0,0,0,0.006904,0,0.5,0,1279,0.02596,1,0.000116
69528,69528,,2,1,3,9,8,17,0,0,0,0,0.006904,0,0.5,0,1278,0.02596,1,0.000116
88213,88213,,3,1,4,5,3,8,0,0,0,0,0.008621,0,0.333333,0,1277,0.042662,1,0.000128
56256,56256,,4,1,5,11,8,19,0,0,0,0,0.00978,0,0.25,0,419,0.084652,12,0.000141
3978,3978,,1,5,6,1,5,6,1,1,1,0,0,0.02736,0.2,0,1284,0.009258,121,0.000112
69981,69981,,2,1,3,2,1,3,0,0,0,0,0.002518,0,0.5,0,1283,0.02596,121,0.000132
12183,12183,,1,8,9,1,8,9,2,0.888889,0.9375,0,0,0.036438,0.125,0,1286,0.009258,119,0.000112
47529,47529,,3,2,5,4,3,7,1,1,1,2,0.009642,0.002113,0.25,0,1285,0.053062,119,0.000129
39068,39068,,2,1,3,3,1,4,0,0,0,0,0.002457,0,0.5,0,126,0.052181,74,0.000132
111945,111945,,2,1,3,3,2,5,0,0,0,0,0.002457,0,0.5,0,125,0.052181,74,0.000132
94162,94162,,1,1,2,2,2,4,0,0,0,0,0,0,0,168,1287,0.009258,186,0.000112
4052,4052,,1,1,2,2,2,4,0,0,0,0,0,0,0,169,1288,0.009258,187,0.000112
72592,72592,,2,1,3,5,4,9,0,0,0,0,0.000227,0,0.5,0,580,0.043804,130,0.000163
94173,94173,,1,1,2,2,2,4,0,0,0,0,0,0,0,170,1289,0.009258,188,0.000112
7583,7583,,2,1,3,3,1,4,0,0,0,0,0.000318,0,0.5,0,193,0.036359,74,0.000139
12266,12266,,1,3,4,2,4,6,1,1,1,0,0,0.000375,0.333333,0,1290,0.009258,8,0.000112
135152,135152,,1,3,4,1,3,4,1,1,1,0,0,0.028105,0.333333,0,1291,0.009258,112,0.000112
4086,4086,,1,3,4,3,5,8,2,0.75,0.833333,0,0,0.000769,0.333333,0,1292,0.009258,59,0.000112
24181,24181,,4,2,6,6,4,10,1,1,1,5,0.002276,0.000966,0.2,0,652,0.074252,59,0.000174
1431618,1431618,,3,1,4,3,1,4,0,0,0,0,0.000479,0,0.333333,0,722,0.060506,125,0.00019
290835,290835,,1,2,3,3,4,7,1,1,1,0,0,0.002215,0.5,0,1293,0.009258,118,0.000112
78903,78903,,1,0,1,1,0,1,0,0,0,0,0,0,0,0,512,0.034545,133,0.000173
110647,110647,,1,1,2,5,5,10,0,0,0,0,0,0,0,171,1294,0.009258,189,0.000112
4203,4203,,1,5,6,5,12,17,1,1,1,0,0,0.035528,0.2,0,1295,0.009258,59,0.000112
