Id,Label,timeset,weighted indegree,weighted outdegree,Weighted Degree,clustering,eigencentrality,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,componentnumber,strongcompnum,pageranks
241536,241536,,5,3,8,0.5,0.033404,2,1,3,0,0,0,0,0.006672,0.006672,66,0,860,0.000116
87861,87861,,4,3,7,0.5,0.033404,2,1,3,0,0,0,0,0.006672,0.006672,66,0,859,0.000116
70489,70489,,3,2,5,0.5,0.033404,2,1,3,0,0,0,0,0.006672,0.006672,66,0,858,0.000116
94072,94072,,1,0,1,0,0.01439,1,0,1,0,0,0,0,0.006672,0.006672,66,0,857,0.000116
29568,29568,,1,0,1,0,0.01439,1,0,1,0,0,0,0,0.006672,0.006672,66,0,856,0.000116
71556,71556,,7,3,10,0.25,0.095051,4,1,5,0,0,0,0,0.00839,0.00839,66,0,855,0.000184
86937,86937,,1,0,1,0,0.01439,1,0,1,0,0,0,0,0.006672,0.006672,66,0,854,0.000116
48552,48552,,20,12,32,0.166667,0.131411,6,1,7,0,0,0,0,0.019254,0.019254,66,0,623,0.000275
21932,21932,,2,2,4,0.333333,0.033404,2,2,4,1,1,1,2,0.020457,0.020457,62,0,853,0.000116
78289,78289,,9,5,14,0.2,0.076066,5,1,6,0,0,0,0,0.02052,0.02052,58,0,852,0.000147
52201,52201,,3,4,7,0.2,0.033404,2,4,6,1,1,1,6,0.00834,0.00834,66,0,851,0.000116
43510,43510,,1,0,1,0,0.01439,1,0,1,0,0,0,0,0.006672,0.006672,66,0,849,0.000116
10593,10593,,0,1,1,0,0,0,1,1,1,1,1,0,0.005576,0.005576,63,0,1072,0.000112
2405,2405,,1,4,5,0.25,0.009258,1,4,5,1,1,1,0,0.001895,0.001895,24,0,1075,0.000112
84372,84372,,5,4,9,0.5,0.02596,2,1,3,0,0,0,0,0.000168,0.000168,24,0,1074,0.000137
31288,31288,,2,0,2,0,0.018516,2,0,2,0,0,0,0,0.004715,0.004715,24,0,1073,0.000141
59753,59753,,5,8,13,0.333333,0.009258,1,3,4,1,1,1,0,0.010169,0.010169,63,0,1077,0.000112
113976,113976,,14,5,19,0.2,0.076066,5,1,6,0,0,0,0,0.053868,0.053868,63,0,1076,0.000202
2422,2422,,0,1,1,0,0,0,1,1,2,0.6,0.666667,0,0.000939,0.000939,64,0,1078,0.000112
37379,37379,,6,6,12,0.333333,0.036359,2,2,4,1,1,1,2,0.002155,0.002155,11,0,64,0.00012
32528,32528,,1,0,1,0,0.016702,1,0,1,0,0,0,0,0.001377,0.001377,47,0,60,0.00012
62970,62970,,23,16,39,0.142857,0.127694,6,2,8,1,1,1,9,0.013289,0.013289,11,0,53,0.000177
138169,138169,,4,3,7,0.5,0.036359,2,1,3,0,0,0,0,0.001377,0.001377,47,0,51,0.00012
70945,70945,,8,4,12,0.333333,0.091704,3,1,4,0,0,0,0,0.002846,0.002846,77,0,77,0.000223
27009,27009,,0,2,2,0,0,0,1,1,1,1,1,0,0.003752,0.003752,41,0,1079,0.000112
81896,81896,,2,0,2,0,0.026739,2,0,2,0,0,0,0,0.000831,0.000831,79,0,369,0.000155
60286,60286,,16,13,29,0.333333,0.053073,3,1,4,0,0,0,0,0.000785,0.000785,79,0,368,0.00016
47167,47167,,8,6,14,0.333333,0.060517,3,1,4,0,0,0,0,0.003099,0.003099,79,0,367,0.000143
100747,100747,,6,6,12,0,0.009258,1,1,2,0,0,0,0,0,0,160,140,1080,0.000112
24229,24229,,5,4,9,0.5,0.054203,2,1,3,0,0,0,0,0.000939,0.000939,64,0,157,0.000182
27024,27024,,0,1,1,0,0,0,1,1,1,1,1,0,0.001174,0.001174,78,0,1081,0.000112
10661,10661,,5,210,215,0.011041,0.009258,1,103,104,3,0.741294,0.836689,0,0.544865,0.544865,63,0,1132,0.000112
80911,80911,,6,5,11,0.25,0.095454,3,2,5,1,1,1,12,0.05052,0.05052,79,0,245,0.000273
38971,38971,,8,6,14,0.333333,0.070905,3,1,4,0,0,0,0,0.049163,0.049163,77,0,160,0.000196
110685,110685,,3,2,5,0.5,0.02596,2,1,3,0,0,0,0,0.048421,0.048421,63,0,1131,0.000113
88200,88200,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.048421,0.048421,63,0,1130,0.000113
110274,110274,,7,6,13,0.5,0.02596,2,1,3,0,0,0,0,0.048421,0.048421,63,0,1129,0.000113
105634,105634,,1,0,1,0,0.009258,1,0,1,0,0,0,0,0.048421,0.048421,63,0,1128,0.000113
87535,87535,,6,1,7,0.25,0.05192,4,1,5,0,0,0,0,0.055181,0.055181,63,0,1127,0.000132
40149,40149,,5,3,8,0.333333,0.042662,3,1,4,0,0,0,0,0.049581,0.049581,11,0,1126,0.000125
21778,21778,,1,0,1,0,0.009258,1,0,1,0,0,0,0,0.048421,0.048421,63,0,1125,0.000113
60711,60711,,4,9,13,0.142857,0.02596,2,6,8,1,1,1,5,0.052284,0.052284,41,0,1124,0.000113
113962,113962,,5,2,7,0.333333,0.042662,3,1,4,0,0,0,0,0.051592,0.051592,63,0,1119,0.000125
89391,89391,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.048421,0.048421,63,0,1118,0.000113
12631,12631,,6,5,11,0.5,0.02596,2,1,3,0,0,0,0,0.048421,0.048421,63,0,1117,0.000113
52490,52490,,3,0,3,0,0.009258,1,0,1,0,0,0,0,0.048421,0.048421,63,0,1116,0.000113
119215,119215,,3,2,5,0.5,0.02596,2,1,3,0,0,0,0,0.048421,0.048421,63,0,1115,0.000113
85287,85287,,5,3,8,0.5,0.02596,2,1,3,0,0,0,0,0.048421,0.048421,63,0,1114,0.000113
22979,22979,,12,7,19,0.25,0.059364,4,1,5,0,0,0,0,0.053646,0.053646,24,0,1113,0.000134
12754,12754,,1,0,1,0,0.009258,1,0,1,0,0,0,0,0.048421,0.048421,63,0,1112,0.000113
100835,100835,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.048421,0.048421,63,0,1111,0.000113
14838,14838,,7,4,11,0.333333,0.035218,3,1,4,0,0,0,0,0.051064,0.051064,63,0,1110,0.000125
48725,48725,,7,2,9,0.3,0.210953,5,1,6,0,0,0,0,0.064171,0.064171,63,0,95,0.000244
38403,38403,,4,4,8,0.333333,0.085032,3,2,5,1,1,1,5.5,0.056787,0.056787,63,0,96,0.000161
51717,51717,,1,0,1,0,0.009258,1,0,1,0,0,0,0,0.048421,0.048421,63,0,1109,0.000113
70157,70157,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.048421,0.048421,63,0,1108,0.000113
11527,11527,,5,3,8,0.333333,0.02596,2,2,4,1,1,1,0.5,0.049223,0.049223,63,0,1107,0.000113
37450,37450,,6,4,10,0.5,0.02596,2,1,3,0,0,0,0,0.048421,0.048421,63,0,1106,0.000113
31307,31307,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.048421,0.048421,63,0,1105,0.000113
13753,13753,,7,6,13,0.25,0.053062,3,2,5,1,1,1,2.5,0.056288,0.056288,40,0,1104,0.000117
22459,22459,,13,14,27,0.142857,0.069764,4,5,9,2,0.7,0.785714,26,0.061448,0.061448,63,0,421,0.000133
37564,37564,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.048421,0.048421,63,0,1103,0.000113
22224,22224,,2,2,4,0.333333,0.02596,2,2,4,1,1,1,1,0.04904,0.04904,78,0,1102,0.000113
11992,11992,,14,10,24,0.5,0.02596,2,2,4,1,1,1,0,0.053241,0.053241,63,0,1101,0.000113
28380,28380,,8,4,12,0.5,0.02596,2,1,3,0,0,0,0,0.048421,0.048421,63,0,1100,0.000113
89702,89702,,1,0,1,0,0.009258,1,0,1,0,0,0,0,0.048421,0.048421,63,0,1099,0.000113
12030,12030,,5,10,15,0.3,0.02596,2,4,6,1,1,1,1,0.062506,0.062506,63,0,1098,0.000113
21258,21258,,3,3,6,0.333333,0.02596,2,2,4,2,0.666667,0.75,2,0.04991,0.04991,79,0,1096,0.000113
88851,88851,,3,1,4,0.5,0.02596,2,1,3,0,0,0,0,0.048421,0.048421,63,0,1095,0.000113
54408,54408,,16,7,23,0.2,0.076066,5,1,6,0,0,0,0,0.061077,0.061077,63,0,479,0.000135
46914,46914,,10,6,16,0.2,0.053734,5,2,7,2,0.666667,0.75,6,0.062618,0.062618,63,0,1094,0.000257
11110,11110,,7,6,13,0.5,0.02596,2,1,3,0,0,0,0,0.048421,0.048421,63,0,1093,0.000113
118644,118644,,5,3,8,0.333333,0.042662,3,1,4,0,0,0,0,0.048948,0.048948,87,0,1092,0.000137
21384,21384,,5,4,9,0.5,0.02596,2,1,3,0,0,0,0,0.048421,0.048421,63,0,1091,0.000113
61337,61337,,5,3,8,0.5,0.02596,2,1,3,0,0,0,0,0.048421,0.048421,63,0,1090,0.000113
37804,37804,,10,6,16,0.5,0.02596,2,1,3,0,0,0,0,0.048421,0.048421,63,0,1089,0.000113
62398,62398,,8,5,13,0.5,0.053062,3,1,4,0,0,0,0,0.053976,0.053976,63,0,1088,0.000138
110527,110527,,1,0,1,0,0.009258,1,0,1,0,0,0,0,0.048421,0.048421,63,0,1087,0.000113
36832,36832,,3,1,4,0.333333,0.042662,3,1,4,0,0,0,0,0.051676,0.051676,24,0,1086,0.000118
38557,38557,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.048421,0.048421,63,0,1085,0.000113
79071,79071,,12,6,18,0.5,0.02596,2,1,3,0,0,0,0,0.048421,0.048421,63,0,1084,0.000113
38666,38666,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.048421,0.048421,63,0,1083,0.000113
105459,105459,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.048421,0.048421,63,0,1082,0.000113
108971,108971,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,161,141,1133,0.000112
43452,43452,,1,6,7,0.166667,0.009258,1,6,7,1,1,1,0,0.008855,0.008855,84,0,1136,0.000112
119570,119570,,1,0,1,0,0.009258,1,0,1,0,0,0,0,0.000787,0.000787,84,0,1135,0.000128
118547,118547,,10,9,19,0.5,0.02596,2,1,3,0,0,0,0,0.000787,0.000787,84,0,1134,0.000128
59893,59893,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,162,142,1137,0.000112
18936,18936,,0,4,4,0,0,0,4,4,1,1,1,0,0.010889,0.010889,62,0,1139,0.000112
2135219,2135219,,3,1,4,0.333333,0.035218,3,1,4,0,0,0,0,0.000975,0.000975,62,0,1138,0.000186
2577,2577,,5,6,11,0.5,0.009258,1,2,3,2,0.666667,0.75,0,0.000742,0.000742,77,0,1140,0.000112
100892,100892,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,163,143,1141,0.000112
68127,68127,,3,3,6,0,0.009258,1,1,2,0,0,0,0,0,0,164,144,1142,0.000112
2598,2598,,16,31,47,0.1,0.009258,1,11,12,3,0.555556,0.644444,0,0.039781,0.039781,24,0,1144,0.000112
22061,22061,,5,4,9,0.5,0.02596,2,1,3,0,0,0,0,0.003535,0.003535,24,0,1143,0.000121
1356709,1356709,,3,0,3,0,0.054353,3,0,3,0,0,0,0,0.006299,0.006299,61,0,443,0.00017
2603,2603,,0,4,4,0,0,0,3,3,4,0.358209,0.423611,0,0.006817,0.006817,83,0,1147,0.000112
10897,10897,,7,9,16,0.2,0.018516,2,4,6,3,0.488372,0.539683,21,0.012246,0.012246,24,0,1146,0.000145
76337,76337,,4,71,75,0.023256,0.009258,1,44,45,1,1,1,0,0.083313,0.083313,58,0,1158,0.000112
88068,88068,,5,3,8,0.333333,0.073872,3,1,4,0,0,0,0,0.009249,0.009249,78,0,593,0.000151
121859,121859,,4,2,6,0.5,0.02596,2,1,3,0,0,0,0,0.007404,0.007404,58,0,1157,0.000114
86555,86555,,6,4,10,0.5,0.02596,2,1,3,0,0,0,0,0.007404,0.007404,58,0,1156,0.000114
79708,79708,,18,12,30,0.25,0.059364,4,1,5,0,0,0,0,0.011725,0.011725,58,0,1155,0.000142
106042,106042,,8,7,15,0.5,0.02596,2,1,3,0,0,0,0,0.007404,0.007404,58,0,1154,0.000114
93977,93977,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.007404,0.007404,58,0,1153,0.000114
113413,113413,,8,5,13,0.25,0.073491,4,1,5,0,0,0,0,0.008755,0.008755,11,0,63,0.000182
102196,102196,,7,6,13,0.5,0.02596,2,1,3,0,0,0,0,0.007404,0.007404,58,0,1152,0.000114
113474,113474,,3,2,5,0.5,0.02596,2,1,3,0,0,0,0,0.007404,0.007404,58,0,1151,0.000114
126015,126015,,3,1,4,0.333333,0.035218,3,1,4,0,0,0,0,0.007593,0.007593,58,0,1150,0.000139
102789,102789,,1,0,1,0,0.009258,1,0,1,0,0,0,0,0.007404,0.007404,58,0,1149,0.000114
94121,94121,,7,6,13,0.5,0.02596,2,1,3,0,0,0,0,0.007404,0.007404,58,0,1148,0.000114
80855,80855,,3,1,4,0.333333,0.053062,3,1,4,0,0,0,0,0.01205,0.01205,41,0,1120,0.000131
104424,104424,,3,1,4,0.333333,0.070905,3,1,4,0,0,0,0,0.014678,0.014678,71,0,620,0.000119
453176,453176,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,165,145,1159,0.000112
2635,2635,,29,54,83,0.05,0.009258,1,20,21,4,0.450331,0.563725,0,0.036621,0.036621,24,0,1164,0.000112
95815,95815,,4,3,7,0.5,0.02596,2,1,3,0,0,0,0,0.003254,0.003254,24,0,1163,0.000117
68682,68682,,4,3,7,0.5,0.02596,2,1,3,0,0,0,0,0.003254,0.003254,24,0,1162,0.000117
2486915,2486915,,5,3,8,0.333333,0.035218,3,1,4,0,0,0,0,0.003281,0.003281,24,0,1161,0.000166
23368,23368,,26,18,44,0.142857,0.133225,7,1,8,0,0,0,0,0.01243,0.01243,24,0,487,0.000152
56763,56763,,17,14,31,0.25,0.09429,4,1,5,0,0,0,0,0.010194,0.010194,24,0,25,0.000164
20712,20712,,12,11,23,0.5,0.02596,2,1,3,0,0,0,0,0.003254,0.003254,24,0,1160,0.000117
38892,38892,,12,7,19,0.142857,0.07788,6,2,8,1,1,1,6,0.009487,0.009487,24,0,953,0.000302
126040,126040,,4,3,7,0.5,0.095812,2,1,3,0,0,0,0,0.001092,0.001092,47,0,502,0.000172
62202,62202,,12,11,23,0.25,0.07386,3,2,5,1,1,1,6,0.007002,0.007002,77,0,287,0.000194
68204,68204,,0,4,4,0,0,0,4,4,1,1,1,0,0.002125,0.002125,58,0,1165,0.000112
2688,2688,,0,4,4,0,0,0,4,4,1,1,1,0,0.00482,0.00482,45,0,1166,0.000112
2696,2696,,0,1,1,0,0,0,1,1,3,0.5,0.611111,0,0.005565,0.005565,63,0,1167,0.000112
19082,19082,,3,4,7,0.5,0.009258,1,2,3,1,1,1,0,0.004787,0.004787,63,0,1168,0.000112
29639,29639,,2,2,4,0.333333,0.033404,2,2,4,1,1,1,2,0.002531,0.002531,24,0,1145,0.000145
84634,84634,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,166,146,1169,0.000112
35505,35505,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,167,147,1170,0.000112
70160,70160,,13,8,21,0.25,0.177168,4,1,5,0,0,0,0,0.010474,0.010474,79,0,113,0.000206
62571,62571,,13,8,21,0.2,0.140929,5,1,6,0,0,0,0,0.009637,0.009637,79,0,250,0.000278
35577,35577,,0,1,1,0,0,0,1,1,1,1,1,0,0.000026,0.000026,78,0,1172,0.000112
93802,93802,,10,8,18,0.333333,0.035218,3,1,4,0,0,0,0,0.000291,0.000291,78,0,1171,0.000231
27385,27385,,5,5,10,0,0.009258,1,1,2,0,0,0,0,0,0,168,148,1173,0.000112
117499,117499,,10,11,21,0.5,0.009258,1,2,3,1,1,1,0,0.00221,0.00221,66,0,1174,0.000112
2815,2815,,0,1,1,0,0,0,1,1,3,0.48,0.513889,0,0.003609,0.003609,71,0,1175,0.000112
2819,2819,,4,5,9,0.5,0.009258,1,2,3,2,0.666667,0.75,0,0.000401,0.000401,66,0,1176,0.000112
2820,2820,,9,26,35,0.066667,0.009258,1,15,16,3,0.782609,0.87963,0,0.01504,0.01504,77,0,1180,0.000112
27800,27800,,3,3,6,0.333333,0.02596,2,2,4,1,1,1,1,0.003723,0.003723,77,0,1179,0.000118
88765,88765,,4,1,5,0.333333,0.035218,3,1,4,0,0,0,0,0.003224,0.003224,58,0,1178,0.000129
7028,7028,,4,3,7,0.5,0.02596,2,1,3,0,0,0,0,0.001337,0.001337,77,0,1177,0.000118
92942,92942,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,169,149,1181,0.000112
92957,92957,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,170,150,1182,0.000112
27423,27423,,3,17,20,0.083333,0.009258,1,12,13,2,0.866667,0.923077,0,0.023096,0.023096,7,0,1185,0.000112
40939,40939,,4,1,5,0.25,0.224192,4,1,5,0,0,0,0,0.009303,0.009303,45,0,83,0.000437
37141,37141,,5,3,8,0.333333,0.042662,3,1,4,0,0,0,0,0.002079,0.002079,7,0,1184,0.000153
47303,47303,,6,4,10,0.5,0.02596,2,1,3,0,0,0,0,0.002052,0.002052,7,0,1183,0.00012
19299,19299,,0,5,5,0,0,0,5,5,3,0.7,0.833333,0,0.005342,0.005342,79,0,1187,0.000112
128432,128432,,1,0,1,0,0.004126,1,0,1,0,0,0,0,0.000475,0.000475,79,0,1186,0.000132
23893,23893,,19,12,31,0.2,0.200744,5,1,6,0,0,0,0,0.011642,0.011642,79,0,42,0.000325
2938,2938,,4,4,8,0.333333,0.072046,2,2,4,4,0.428571,0.513889,32,0.0052,0.0052,61,0,445,0.000127
23771,23771,,5,4,9,0.5,0.072046,2,1,3,0,0,0,0,0.004268,0.004268,79,0,441,0.000127
1502059,1502059,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,171,151,1188,0.000112
4737,4737,,2,4,6,0.2,0.053453,2,4,6,3,0.625,0.766667,31,0.010494,0.010494,61,0,444,0.000181
43901,43901,,0,1,1,0,0,0,1,1,1,1,1,0,0.005044,0.005044,84,0,1189,0.000112
117658,117658,,3,3,6,0,0.009258,1,1,2,0,0,0,0,0,0,172,152,1190,0.000112
43965,43965,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,173,153,1191,0.000112
110083,110083,,3,2,5,0.5,0.060886,2,1,3,0,0,0,0,0.001214,0.001214,71,0,342,0.000136
32021,32021,,5,3,8,0.333333,0.105831,3,1,4,0,0,0,0,0.008489,0.008489,71,0,341,0.000141
64132,64132,,5,3,8,0.333333,0.098398,3,1,4,0,0,0,0,0.001876,0.001876,71,0,340,0.000191
19405,19405,,0,3,3,0,0,0,2,2,1,1,1,0,0.021129,0.021129,78,0,1192,0.000112
73299,73299,,2,0,2,0,0.028272,2,0,2,0,0,0,0,0.000982,0.000982,78,0,850,0.000164
27637,27637,,0,4,4,0,0,0,4,4,2,0.833333,0.9,0,0.017981,0.017981,58,0,1193,0.000112
52502,52502,,1,1,2,0.5,0.024146,1,1,2,1,1,1,0,0.001767,0.001767,64,0,777,0.000151
62006,62006,,4,3,7,0.5,0.043804,2,1,3,0,0,0,0,0.000928,0.000928,62,0,565,0.000168
13442,13442,,6,6,12,0.333333,0.054203,2,2,4,1,1,1,4,0.000804,0.000804,131,0,222,0.000166
3146,3146,,4,29,33,0.058824,0.009258,1,18,19,4,0.71875,0.851449,0,0.044245,0.044245,66,0,1198,0.000112
11589,11589,,1,1,2,0,0.009258,1,1,2,1,1,1,1,0.004347,0.004347,66,0,1197,0.000117
16314,16314,,2,0,2,0,0.018516,2,0,2,0,0,0,0,0.004059,0.004059,45,0,1196,0.000142
53236,53236,,8,7,15,0.5,0.02596,2,1,3,0,0,0,0,0.003932,0.003932,66,0,1195,0.000117
7671,7671,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.003932,0.003932,66,0,1194,0.000117
19540,19540,,0,2,2,0,0,0,2,2,1,1,1,0,0.000294,0.000294,24,0,1200,0.000112
77884,77884,,9,8,17,0.5,0.018516,2,1,3,0,0,0,0,0.000026,0.000026,24,0,1199,0.000161
19546,19546,,4,4,8,0,0.009258,1,1,2,0,0,0,0,0,0,174,154,1201,0.000112
5696608,5696608,,1,5,6,0.333333,0.009258,1,3,4,1,1,1,0,0.001035,0.001035,83,0,1202,0.000112
19563,19563,,0,5,5,0,0,0,3,3,2,0.666667,0.75,0,0.020263,0.020263,78,0,1203,0.000112
85116,85116,,8,8,16,0,0.009258,1,1,2,0,0,0,0,0,0,175,155,1204,0.000112
3207,3207,,0,9,9,0,0,0,8,8,3,0.733333,0.848485,0,0.029733,0.029733,63,0,1206,0.000112
86024,86024,,2,1,3,0.5,0.018516,2,1,3,0,0,0,0,0.002642,0.002642,63,0,1205,0.000124
3244,3244,,1,6,7,0.2,0.009258,1,5,6,4,0.388889,0.517857,0,0.003245,0.003245,78,0,1208,0.000112
45914,45914,,4,2,6,0.333333,0.042662,3,1,4,0,0,0,0,0.000346,0.000346,78,0,1207,0.000165
11440,11440,,1,9,10,0.125,0.009258,1,8,9,3,0.525,0.626984,0,0.035676,0.035676,61,0,1210,0.000112
112855,112855,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.00317,0.00317,61,0,1209,0.000124
19635,19635,,2,10,12,0.111111,0.009258,1,9,10,3,0.6,0.733333,0,0.018458,0.018458,63,0,1214,0.000112
70592,70592,,6,4,10,0.333333,0.091726,3,1,4,0,0,0,0,0.004234,0.004234,79,0,417,0.000173
46731,46731,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.00164,0.00164,63,0,1213,0.000123
52913,52913,,3,2,5,0.5,0.02596,2,1,3,0,0,0,0,0.00164,0.00164,63,0,1212,0.000123
78716,78716,,10,6,16,0.333333,0.053062,3,1,4,0,0,0,0,0.007195,0.007195,63,0,1097,0.000148
120755,120755,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.00164,0.00164,63,0,1211,0.000123
3279,3279,,8,9,17,0.5,0.009258,1,2,3,1,1,1,0,0.000266,0.000266,77,0,1215,0.000112
11480,11480,,0,2,2,0,0,0,2,2,1,1,1,0,0.000176,0.000176,131,0,1217,0.000112
80901,80901,,7,4,11,0.25,0.044476,4,1,5,0,0,0,0,0.000461,0.000461,131,0,1216,0.000225
52443,52443,,0,12,12,0,0,0,7,7,1,1,1,0,0.022815,0.022815,78,0,1221,0.000112
105498,105498,,1,0,1,0,0.004126,1,0,1,0,0,0,0,0.002028,0.002028,78,0,1220,0.000126
128227,128227,,1,0,1,0,0.004126,1,0,1,0,0,0,0,0.002028,0.002028,78,0,1219,0.000126
101999,101999,,3,2,5,0.5,0.018516,2,1,3,0,0,0,0,0.002028,0.002028,78,0,1218,0.000126
3295,3295,,2,8,10,0.142857,0.009258,1,7,8,4,0.4375,0.532738,0,0.012077,0.012077,71,0,1222,0.000112
19679,19679,,1,4,5,0.333333,0.009258,1,3,4,2,0.75,0.833333,0,0.000588,0.000588,84,0,1224,0.000112
22147,22147,,6,5,11,0.333333,0.02596,2,2,4,1,1,1,1,0.005096,0.005096,84,0,1223,0.000145
70393,70393,,2,6,8,0.142857,0.039315,2,6,8,1,1,1,15,0.003541,0.003541,45,0,865,0.000167
39396,39396,,6,4,10,0.333333,0.078349,3,1,4,0,0,0,0,0.00902,0.00902,63,0,1069,0.000269
79488,79488,,8,6,14,0.5,0.036359,2,1,3,0,0,0,0,0.004646,0.004646,41,0,1123,0.000128
73667,73667,,3,1,4,0.333333,0.081304,3,1,4,0,0,0,0,0.011921,0.011921,41,0,622,0.000134
80425,80425,,3,2,5,0.5,0.036359,2,1,3,0,0,0,0,0.004646,0.004646,41,0,1122,0.000128
1390354,1390354,,8,6,14,0.333333,0.045618,3,1,4,0,0,0,0,0.010201,0.010201,41,0,1121,0.000136
30958,30958,,15,5,20,0.25,0.091335,4,1,5,0,0,0,0,0.004665,0.004665,24,0,271,0.000245
52551,52551,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,176,156,1225,0.000112
93528,93528,,0,1,1,0,0,0,1,1,1,1,1,0,0.000102,0.000102,66,0,1226,0.000112
60761,60761,,2,11,13,0.1,0.009258,1,10,11,1,1,1,0,0.008649,0.008649,131,0,1229,0.000112
118275,118275,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.000769,0.000769,131,0,1228,0.000122
78187,78187,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.000769,0.000769,131,0,1227,0.000122
11614,11614,,2,4,6,0.333333,0.009258,1,3,4,1,1,1,0,0.00099,0.00099,7,0,1230,0.000112
70134,70134,,9,7,16,0.5,0.043804,2,1,3,0,0,0,0,0.000815,0.000815,58,0,551,0.000138
77174,77174,,6,6,12,0,0.009258,1,1,2,0,0,0,0,0,0,177,157,1231,0.000112
52598,52598,,0,3,3,0,0,0,2,2,1,1,1,0,0.002427,0.002427,58,0,1232,0.000112
28029,28029,,12,12,24,0,0.009258,1,1,2,0,0,0,0,0,0,178,158,1233,0.000112
11649,11649,,0,5,5,0,0,0,5,5,3,0.625,0.733333,0,0.010583,0.010583,61,0,1235,0.000112
28604,28604,,8,9,17,0.25,0.035218,3,2,5,1,1,1,2,0.005631,0.005631,7,0,1234,0.000136
3458,3458,,5,11,16,0.166667,0.009258,1,6,7,1,1,1,0,0.002623,0.002623,41,0,1237,0.000112
30924,30924,,3,2,5,0.5,0.02596,2,1,3,0,0,0,0,0.000233,0.000233,41,0,1236,0.000128
3474,3474,,1,29,30,0.047619,0.009258,1,22,23,2,0.698113,0.783784,0,0.051163,0.051163,24,0,1249,0.000112
16139,16139,,4,3,7,0.5,0.02596,2,1,3,0,0,0,0,0.004547,0.004547,24,0,1248,0.000116
71953,71953,,8,4,12,0.333333,0.042662,3,1,4,0,0,0,0,0.005217,0.005217,24,0,1247,0.000122
12860,12860,,8,8,16,0.333333,0.02596,2,2,4,1,1,1,1,0.005905,0.005905,79,0,1246,0.000116
4725,4725,,5,22,27,0.0625,0.035218,3,15,18,1,1,1,27,0.020603,0.020603,24,0,1245,0.00013
20138,20138,,6,5,11,0.333333,0.02596,2,2,4,1,1,1,1,0.005312,0.005312,24,0,1239,0.000116
32174,32174,,15,5,20,0.160714,0.364414,8,1,9,0,0,0,0,0.029452,0.029452,24,0,111,0.000219
13757,13757,,1,0,1,0,0.009258,1,0,1,0,0,0,0,0.004547,0.004547,24,0,1238,0.000116
127681,127681,,8,5,13,0.333333,0.14169,3,1,4,0,0,0,0,0.01409,0.01409,24,0,103,0.000137
44434,44434,,0,18,18,0,0,0,13,13,2,0.882353,0.933333,0,0.062504,0.062504,41,0,1250,0.000112
118175,118175,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,179,159,1251,0.000112
3542,3542,,0,7,7,0,0,0,7,7,3,0.515625,0.580808,0,0.008598,0.008598,78,0,1253,0.000112
86515,86515,,1,0,1,0,0.004126,1,0,1,0,0,0,0,0.000764,0.000764,78,0,1252,0.000126
69083,69083,,0,10,10,0,0,0,9,9,1,1,1,0,0.021236,0.021236,58,0,1255,0.000112
128654,128654,,3,2,5,0.5,0.018516,2,1,3,0,0,0,0,0.001887,0.001887,58,0,1254,0.000123
134633,134633,,1,6,7,0.25,0.009258,1,4,5,1,1,1,0,0.005922,0.005922,87,0,1257,0.000112
144756,144756,,3,1,4,0.5,0.02596,2,1,3,0,0,0,0,0.000526,0.000526,87,0,1256,0.000137
28144,28144,,2,4,6,0.333333,0.009258,1,3,4,1,1,1,0,0.001069,0.001069,78,0,1258,0.000112
44574,44574,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,180,160,1259,0.000112
